lake,date,hour,yday,month,day,year,littoral6,littoral8,pelagic,seq
MCD,9/9/2019,3,252,9,9,2019,17.189,16.808,17.475,2788
MCD,9/9/2019,4,252,9,9,2019,17.189,16.808,17.475,2789
MCD,9/9/2019,5,252,9,9,2019,17.1415,16.713,17.379,2790
MCD,9/9/2019,6,252,9,9,2019,16.951,16.6655,17.379,2791
MCD,9/9/2019,7,252,9,9,2019,16.903,16.6655,17.379,2792
MCD,9/9/2019,8,252,9,9,2019,16.951,16.5705,17.284,2793
MCD,9/9/2019,9,252,9,9,2019,17.1415,16.475,17.284,2794
MCD,9/9/2019,10,252,9,9,2019,17.2365,16.475,17.284,2795
MCD,9/9/2019,11,252,9,9,2019,17.379,16.5705,17.379,2796
MCD,9/9/2019,12,252,9,9,2019,17.379,16.7605,17.379,2797
MCD,9/9/2019,13,252,9,9,2019,17.379,16.808,17.475,2798
MCD,9/9/2019,14,252,9,9,2019,17.379,16.903,17.427,2799
MCD,9/9/2019,15,252,9,9,2019,17.284,16.903,17.379,2800
MCD,9/9/2019,16,252,9,9,2019,17.2365,16.808,17.379,2801
MCD,9/9/2019,17,252,9,9,2019,17.189,16.7605,17.379,2802
MCD,9/9/2019,18,252,9,9,2019,17.2365,16.713,17.379,2803
MCD,9/9/2019,19,252,9,9,2019,17.189,16.6655,17.379,2804
MCD,9/9/2019,20,252,9,9,2019,17.0465,16.618,17.3315,2805
MCD,9/9/2019,21,252,9,9,2019,16.9985,16.618,17.284,2806
MCD,9/9/2019,22,252,9,9,2019,16.999,16.523,17.284,2807
MCD,9/9/2019,23,252,9,9,2019,16.951,16.523,17.189,2808
