lake,date,hour,yday,month,day,year,littoral6,littoral8,pelagic_05,pelagic_1,comp,seq,pelagic_3.5
MCD,8/12/2019,20,224,8,12,2019,25.1735,21.855,24.8345,24.158,1.0155,2133,18.806
MCD,8/12/2019,21,224,8,12,2019,25.028,21.8075,24.641,24.158,0.87,2134,18.3785
MCD,8/12/2019,22,224,8,12,2019,24.883,21.7595,24.593,24.158,0.725,2135,18.806
MCD,8/12/2019,23,224,8,12,2019,24.7865,21.664,24.641,24.11,0.6765,2136,18.3305
MCD,8/13/2019,0,225,8,13,2019,24.641,21.664,24.641,24.158,0.483,2137,18.3785
MCD,8/13/2019,1,225,8,13,2019,24.593,21.7595,24.545,24.11,0.483,2138,18.711
MCD,8/13/2019,2,225,8,13,2019,24.448,21.855,24.3995,24.062,0.386,2139,18.5685
MCD,8/13/2019,3,225,8,13,2019,24.3515,21.9985,24.351,23.966,0.3855,2140,18.5685
MCD,8/13/2019,4,225,8,13,2019,24.062,21.8075,24.2065,23.9175,0.1445,2141,18.806
MCD,8/13/2019,5,225,8,13,2019,23.966,21.903,24.014,23.966,0,2142,18.806
MCD,8/13/2019,6,225,8,13,2019,23.725,21.9985,23.869,23.9175,-0.1925,2143,18.5685
MCD,8/13/2019,7,225,8,13,2019,23.677,21.9985,23.821,23.821,-0.144,2144,18.3785
MCD,8/13/2019,8,225,8,13,2019,23.869,21.951,23.9175,23.773,0.096,2145,18.426
MCD,8/13/2019,9,225,8,13,2019,23.869,22.333,24.014,23.773,0.096,2146,18.711
MCD,8/13/2019,10,225,8,13,2019,23.773,22.3815,24.11,23.773,0,2147,18.806
MCD,8/13/2019,11,225,8,13,2019,23.773,21.9505,24.11,23.773,0,2148,18.3785
MCD,8/13/2019,12,225,8,13,2019,23.821,21.903,24.158,23.869,-0.048,2149,18.2835
MCD,8/13/2019,13,225,8,13,2019,23.869,21.951,24.448,23.9175,-0.0485,2150,18.3785
MCD,8/13/2019,14,225,8,13,2019,23.9175,22.046,24.351,23.869,0.0485,2151,18.7585
MCD,8/13/2019,15,225,8,13,2019,23.869,22.094,24.2545,23.9175,-0.0485,2152,18.4255
MCD,8/13/2019,16,225,8,13,2019,23.869,22.094,24.2065,23.869,0,2153,18.331
MCD,8/13/2019,17,225,8,13,2019,23.821,22.238,24.062,23.9175,-0.0965,2154,18.3785
MCD,8/13/2019,18,225,8,13,2019,23.677,22.094,23.9175,23.821,-0.144,2155,18.426
MCD,8/13/2019,19,225,8,13,2019,23.629,21.712,23.773,23.821,-0.192,2156,18.6635
MCD,8/13/2019,20,225,8,13,2019,23.5325,21.76,23.677,23.773,-0.2405,2157,18.5685
MCD,8/13/2019,21,225,8,13,2019,23.484,21.664,23.677,23.677,-0.193,2158,18.426
MCD,8/13/2019,22,225,8,13,2019,23.436,21.664,23.581,23.677,-0.241,2159,18.188
MCD,8/13/2019,23,225,8,13,2019,23.388,21.664,23.5325,23.581,-0.193,2160,18.1405
MCD,8/14/2019,0,226,8,14,2019,23.244,21.664,23.436,23.484,-0.24,2161,18.2835
MCD,8/14/2019,1,226,8,14,2019,23.244,21.664,23.388,23.436,-0.192,2162,18.3785
MCD,8/14/2019,2,226,8,14,2019,23.292,21.664,23.388,23.388,-0.096,2163,18.521
MCD,8/14/2019,3,226,8,14,2019,23.244,21.8555,23.292,23.34,-0.096,2164,18.3785
MCD,8/14/2019,4,226,8,14,2019,23.148,21.951,23.196,23.244,-0.096,2165,18.3785
MCD,8/14/2019,5,226,8,14,2019,23.052,21.951,23.148,23.196,-0.144,2166,18.0925
MCD,8/14/2019,6,226,8,14,2019,22.908,21.8075,23.1,23.1,-0.192,2167,18.2835
MCD,8/14/2019,7,226,8,14,2019,23.004,21.712,23.1,23.1,-0.096,2168,18.331
MCD,8/14/2019,8,226,8,14,2019,22.908,21.6165,23.292,23.052,-0.144,2169,18.521
MCD,8/14/2019,9,226,8,14,2019,22.812,21.5685,23.629,23.1,-0.288,2170,18.521
MCD,8/14/2019,10,226,8,14,2019,22.908,21.6165,23.677,23.1,-0.192,2171,18.4735
MCD,8/14/2019,11,226,8,14,2019,23.052,21.6165,23.9175,23.1,-0.048,2172,18.5685
MCD,8/14/2019,12,226,8,14,2019,23.34,21.569,23.8695,23.052,0.288,2173,18.6635
MCD,8/14/2019,13,226,8,14,2019,23.436,21.569,24.014,23.1,0.336,2174,18.806
MCD,8/14/2019,14,226,8,14,2019,23.677,21.569,23.629,23.004,0.673,2175,19.044
MCD,8/14/2019,15,226,8,14,2019,23.869,21.569,24.255,23.196,0.673,2176,18.331
MCD,8/14/2019,16,226,8,14,2019,24.0135,21.569,24.11,23.196,0.8175,2177,18.616
MCD,8/14/2019,17,226,8,14,2019,24.2545,21.521,24.351,23.244,1.0105,2178,18.7585
MCD,8/14/2019,18,226,8,14,2019,24.448,21.569,24.014,23.292,1.156,2179,18.6635
MCD,8/14/2019,19,226,8,14,2019,24.2545,21.521,23.773,23.292,0.9625,2180,18.426
MCD,8/14/2019,20,226,8,14,2019,23.9655,21.473,23.5325,23.292,0.6735,2181,18.1405
MCD,8/14/2019,21,226,8,14,2019,23.581,21.6165,23.436,23.292,0.289,2182,18.2835
MCD,8/14/2019,22,226,8,14,2019,23.484,21.521,23.388,23.388,0.096,2183,18.7585
MCD,8/14/2019,23,226,8,14,2019,23.388,21.473,23.292,23.388,0,2184,18.378
MCD,8/15/2019,0,227,8,15,2019,23.292,21.473,23.292,23.292,0,2185,18.188
MCD,8/15/2019,1,227,8,15,2019,23.148,21.473,23.196,23.244,-0.096,2186,18.188
MCD,8/15/2019,2,227,8,15,2019,23.004,21.473,23.148,23.196,-0.192,2187,18.1405
MCD,8/15/2019,3,227,8,15,2019,22.908,21.473,23.1,23.1,-0.192,2188,18.14
MCD,8/15/2019,4,227,8,15,2019,22.86,21.473,23.004,23.1,-0.24,2189,18.2835
MCD,8/15/2019,5,227,8,15,2019,22.812,21.473,23.004,23.004,-0.192,2190,18.2835
MCD,8/15/2019,6,227,8,15,2019,22.717,21.4255,22.956,23.004,-0.287,2191,18.045
MCD,8/15/2019,7,227,8,15,2019,22.7645,21.473,22.908,23.004,-0.2395,2192,18.14
MCD,8/15/2019,8,227,8,15,2019,22.812,21.473,22.956,22.908,-0.096,2193,18.331
MCD,8/15/2019,9,227,8,15,2019,22.86,21.473,23.196,23.004,-0.144,2194,18.188
MCD,8/15/2019,10,227,8,15,2019,22.908,21.473,23.5325,23.004,-0.096,2195,18.4735
MCD,8/15/2019,11,227,8,15,2019,23.244,21.6165,23.6765,23.004,0.24,2196,18.6635
MCD,8/15/2019,12,227,8,15,2019,23.4845,21.473,23.8215,23.004,0.4805,2197,18.521
MCD,8/15/2019,13,227,8,15,2019,23.677,21.664,24.014,23.052,0.625,2198,18.331
MCD,8/15/2019,14,227,8,15,2019,24.062,21.6645,24.255,23.1,0.962,2199,18.5685
MCD,8/15/2019,15,227,8,15,2019,24.2545,21.6645,24.351,23.1,1.1545,2200,19.187
MCD,8/15/2019,16,227,8,15,2019,24.4965,21.569,24.496,23.052,1.4445,2201,19.0915
MCD,8/15/2019,17,227,8,15,2019,24.4965,21.6645,24.158,23.148,1.3485,2202,18.759
MCD,8/15/2019,18,227,8,15,2019,24.352,21.6165,24.062,23.6765,0.6755,2203,18.949
MCD,8/15/2019,19,227,8,15,2019,24.0135,21.5685,24.158,23.4365,0.577,2204,19.2345
MCD,8/15/2019,20,227,8,15,2019,24.014,21.378,24.014,23.1,0.914,2205,18.473
MCD,8/15/2019,21,227,8,15,2019,23.5805,21.378,23.9175,22.956,0.6245,2206,18.426
MCD,8/15/2019,22,227,8,15,2019,23.34,21.33,23.821,22.908,0.432,2207,18.949
MCD,8/15/2019,23,227,8,15,2019,23.244,21.33,23.629,22.908,0.336,2208,18.5685
MCD,8/16/2019,0,228,8,16,2019,23.148,21.33,23.5325,22.956,0.192,2209,18.7585
MCD,8/16/2019,1,228,8,16,2019,23.052,21.282,23.388,23.004,0.048,2210,19.092
MCD,8/16/2019,2,228,8,16,2019,23.004,21.378,23.244,23.004,0,2211,18.8535
MCD,8/16/2019,3,228,8,16,2019,22.86,21.664,23.052,23.052,-0.192,2212,19.0915
MCD,8/16/2019,4,228,8,16,2019,22.573,21.951,23.004,23.052,-0.479,2213,18.711
MCD,8/16/2019,5,228,8,16,2019,22.573,21.9505,22.908,22.956,-0.383,2214,18.4735
MCD,8/16/2019,6,228,8,16,2019,22.669,21.664,22.908,22.908,-0.239,2215,18.8535
MCD,8/16/2019,7,228,8,16,2019,22.621,21.569,22.956,22.908,-0.287,2216,18.521
MCD,8/16/2019,8,228,8,16,2019,22.717,21.855,22.908,22.86,-0.143,2217,18.521
MCD,8/16/2019,9,228,8,16,2019,22.621,21.8075,22.812,22.812,-0.191,2218,19.044
MCD,8/16/2019,10,228,8,16,2019,22.573,21.76,22.7645,22.812,-0.239,2219,19.044
MCD,8/16/2019,11,228,8,16,2019,22.573,21.76,22.86,22.717,-0.144,2220,18.711
MCD,8/16/2019,12,228,8,16,2019,22.621,21.76,23.004,22.717,-0.096,2221,18.7585
MCD,8/16/2019,13,228,8,16,2019,22.86,21.712,23.148,22.717,0.143,2222,18.331
MCD,8/16/2019,14,228,8,16,2019,23.004,21.664,23.5325,22.908,0.096,2223,18.616
MCD,8/16/2019,15,228,8,16,2019,23.196,21.664,23.5325,22.812,0.384,2224,18.616
MCD,8/16/2019,16,228,8,16,2019,23.5325,21.664,23.484,22.812,0.7205,2225,18.901
MCD,8/16/2019,17,228,8,16,2019,23.821,21.664,23.5325,22.812,1.009,2226,18.8535
MCD,8/16/2019,18,228,8,16,2019,24.11,21.6165,23.4845,22.812,1.298,2227,18.711
MCD,8/16/2019,19,228,8,16,2019,23.9175,21.6165,23.629,22.812,1.1055,2228,18.806
MCD,8/16/2019,20,228,8,16,2019,23.725,21.569,23.436,22.717,1.008,2229,18.331
MCD,8/16/2019,21,228,8,16,2019,23.581,21.569,23.292,22.7645,0.8165,2230,18.4735
MCD,8/16/2019,22,228,8,16,2019,23.436,21.569,23.244,22.7645,0.6715,2231,18.093
MCD,8/16/2019,23,228,8,16,2019,23.244,21.569,23.052,22.717,0.527,2232,18.426
MCD,8/17/2019,0,229,8,17,2019,23.1,21.569,22.956,22.717,0.383,2233,18.6635
MCD,8/17/2019,1,229,8,17,2019,22.956,21.855,22.86,22.717,0.239,2234,18.4735
MCD,8/17/2019,2,229,8,17,2019,22.908,21.569,22.812,22.7645,0.1435,2235,18.2835
MCD,8/17/2019,3,229,8,17,2019,22.812,21.569,22.7645,22.812,0,2236,18.426
MCD,8/17/2019,4,229,8,17,2019,22.669,21.664,22.717,22.812,-0.143,2237,18.331
MCD,8/17/2019,5,229,8,17,2019,22.573,21.6165,22.669,22.717,-0.144,2238,18.331
MCD,8/17/2019,6,229,8,17,2019,22.573,21.473,22.621,22.621,-0.048,2239,18.331
MCD,8/17/2019,7,229,8,17,2019,22.573,21.521,22.669,22.621,-0.048,2240,18.7585
MCD,8/17/2019,8,229,8,17,2019,22.621,21.6165,22.7645,22.621,0,2241,18.8535
MCD,8/17/2019,9,229,8,17,2019,22.573,21.521,23.052,22.621,-0.048,2242,18.711
MCD,8/17/2019,10,229,8,17,2019,22.7645,21.521,23.34,22.717,0.0475,2243,18.6635
MCD,8/17/2019,11,229,8,17,2019,23.292,21.664,23.6285,22.717,0.575,2244,18.949
MCD,8/17/2019,12,229,8,17,2019,23.677,21.6645,23.677,22.717,0.96,2245,18.8535
MCD,8/17/2019,13,229,8,17,2019,24.062,21.664,24.014,22.812,1.25,2246,19.044
MCD,8/17/2019,14,229,8,17,2019,24.303,21.712,24.1585,22.812,1.491,2247,18.7585
MCD,8/17/2019,15,229,8,17,2019,24.3035,21.664,24.448,22.812,1.4915,2248,19.044
MCD,8/17/2019,16,229,8,17,2019,23.9175,21.6645,24.8345,22.812,1.1055,2249,19.092
MCD,8/17/2019,17,229,8,17,2019,23.869,21.521,24.593,22.812,1.057,2250,19.615
MCD,8/17/2019,18,229,8,17,2019,24.2065,21.473,24.545,22.812,1.3945,2251,19.187
MCD,8/17/2019,19,229,8,17,2019,24.11,21.4255,24.4965,22.7645,1.3455,2252,19.0915
MCD,8/17/2019,20,229,8,17,2019,23.9175,21.378,24.2545,22.621,1.2965,2253,18.949
MCD,8/17/2019,21,229,8,17,2019,23.725,21.282,24.11,22.621,1.104,2254,18.806
MCD,8/17/2019,22,229,8,17,2019,23.5325,21.282,23.966,22.621,0.9115,2255,18.806
MCD,8/17/2019,23,229,8,17,2019,23.388,21.282,23.821,22.717,0.671,2256,18.996
MCD,8/18/2019,0,230,8,18,2019,23.292,21.282,23.725,22.717,0.575,2257,19.139
MCD,8/18/2019,1,230,8,18,2019,23.196,21.282,23.629,22.717,0.479,2258,18.806
MCD,8/18/2019,2,230,8,18,2019,23.052,21.2345,23.484,22.717,0.335,2259,18.806
MCD,8/18/2019,3,230,8,18,2019,23.004,21.33,23.436,22.717,0.287,2260,18.7585
MCD,8/18/2019,4,230,8,18,2019,22.956,21.282,23.34,22.717,0.239,2261,18.711
MCD,8/18/2019,5,230,8,18,2019,22.908,21.33,23.244,22.717,0.191,2262,18.806
MCD,8/18/2019,6,230,8,18,2019,22.717,21.187,23.1,22.717,0,2263,19.0915
MCD,8/18/2019,7,230,8,18,2019,22.717,21.2345,23.1,22.717,0,2264,19.139
MCD,8/18/2019,8,230,8,18,2019,22.669,21.187,23.004,22.812,-0.143,2265,18.854
MCD,8/18/2019,9,230,8,18,2019,22.669,21.2345,23.004,22.7645,-0.0955,2266,18.7585
MCD,8/18/2019,10,230,8,18,2019,22.621,21.187,22.908,22.717,-0.096,2267,18.9485
MCD,8/18/2019,11,230,8,18,2019,22.812,21.33,23.1,22.812,0,2268,19.044
MCD,8/18/2019,12,230,8,18,2019,22.812,21.6165,23.244,22.717,0.095,2269,19.187
MCD,8/18/2019,13,230,8,18,2019,22.812,22.142,23.148,22.717,0.095,2270,19.329
MCD,8/18/2019,14,230,8,18,2019,22.7645,22.142,23.34,22.621,0.1435,2271,19.71
MCD,8/18/2019,15,230,8,18,2019,22.908,22.238,23.292,22.525,0.383,2272,19.139
MCD,8/18/2019,16,230,8,18,2019,23.052,22.238,23.484,22.621,0.431,2273,18.616
MCD,8/18/2019,17,230,8,18,2019,23.292,22.381,23.388,22.669,0.623,2274,19.0915
MCD,8/18/2019,18,230,8,18,2019,23.34,22.429,23.196,22.717,0.623,2275,19.1395
MCD,8/18/2019,19,230,8,18,2019,23.148,22.333,23.052,22.669,0.479,2276,19.139
MCD,8/18/2019,20,230,8,18,2019,22.86,22.333,22.956,22.812,0.048,2277,18.8535
MCD,8/18/2019,21,230,8,18,2019,22.7645,22.238,22.86,22.86,-0.0955,2278,18.806
MCD,8/18/2019,22,230,8,18,2019,22.573,22.238,22.812,22.812,-0.239,2279,18.6635
MCD,8/18/2019,23,230,8,18,2019,22.477,22.142,22.717,22.7645,-0.2875,2280,18.7585
MCD,8/19/2019,0,231,8,19,2019,22.429,22.046,22.573,22.669,-0.24,2281,18.806
MCD,8/19/2019,1,231,8,19,2019,22.381,21.951,22.525,22.621,-0.24,2282,18.4735
MCD,8/19/2019,2,231,8,19,2019,22.2855,21.855,22.525,22.573,-0.2875,2283,18.711
MCD,8/19/2019,3,231,8,19,2019,22.19,21.8075,22.429,22.525,-0.335,2284,18.8535
MCD,8/19/2019,4,231,8,19,2019,22.094,21.712,22.381,22.429,-0.335,2285,18.9485
MCD,8/19/2019,5,231,8,19,2019,22.094,21.6165,22.2855,22.381,-0.287,2286,19.0915
MCD,8/19/2019,6,231,8,19,2019,21.9985,21.473,22.238,22.2855,-0.287,2287,18.901
MCD,8/19/2019,7,231,8,19,2019,21.951,21.378,22.2855,22.238,-0.287,2288,19.044
MCD,8/19/2019,8,231,8,19,2019,21.903,21.2825,22.477,22.238,-0.335,2289,18.996
MCD,8/19/2019,9,231,8,19,2019,21.855,21.091,22.7165,22.238,-0.383,2290,19.0915
MCD,8/19/2019,10,231,8,19,2019,22.0465,21.282,22.7645,22.238,-0.1915,2291,19.1395
MCD,8/19/2019,11,231,8,19,2019,22.2375,21.473,22.908,22.238,-0.0005,2292,19.1395
MCD,8/19/2019,12,231,8,19,2019,22.525,21.8075,23.052,22.333,0.192,2293,19.3295
MCD,8/19/2019,13,231,8,19,2019,22.908,21.9985,23.1,22.669,0.239,2294,19.0915
MCD,8/19/2019,14,231,8,19,2019,23.052,22.2855,23.148,22.86,0.192,2295,19.5195
MCD,8/19/2019,15,231,8,19,2019,23.388,22.429,23.292,22.908,0.48,2296,19.805
MCD,8/19/2019,16,231,8,19,2019,23.5325,22.477,23.581,22.956,0.5765,2297,19.5195
MCD,8/19/2019,17,231,8,19,2019,23.484,22.525,23.484,23.004,0.48,2298,19.472
MCD,8/19/2019,18,231,8,19,2019,23.292,22.621,23.292,23.004,0.288,2299,19.7575
MCD,8/19/2019,19,231,8,19,2019,23.004,22.621,23.1,23.052,-0.048,2300,18.9965
MCD,8/19/2019,20,231,8,19,2019,22.956,22.525,23.004,23.004,-0.048,2301,19.187
MCD,8/19/2019,21,231,8,19,2019,22.7645,22.429,23.004,22.7645,0,2302,19.0915
MCD,8/19/2019,22,231,8,19,2019,22.573,21.8075,22.86,22.381,0.192,2303,19.6145
MCD,8/19/2019,23,231,8,19,2019,22.429,21.3775,22.812,22.429,0,2304,19.6145
MCD,8/20/2019,0,232,8,20,2019,22.381,21.33,22.717,22.621,-0.24,2305,18.949
MCD,8/20/2019,1,232,8,20,2019,22.333,21.378,22.621,22.669,-0.336,2306,19.5195
MCD,8/20/2019,2,232,8,20,2019,22.2855,21.378,22.621,22.621,-0.3355,2307,19.7575
MCD,8/20/2019,3,232,8,20,2019,22.19,21.378,22.525,22.525,-0.335,2308,19.1865
MCD,8/20/2019,4,232,8,20,2019,22.094,21.378,22.477,22.477,-0.383,2309,18.5685
MCD,8/20/2019,5,232,8,20,2019,22.142,21.378,22.429,22.429,-0.287,2310,18.806
MCD,8/20/2019,6,232,8,20,2019,22.142,21.282,22.381,22.429,-0.287,2311,18.901
MCD,8/20/2019,7,232,8,20,2019,22.094,21.33,22.381,22.429,-0.335,2312,19.187
MCD,8/20/2019,8,232,8,20,2019,22.142,21.4255,22.621,22.333,-0.191,2313,19.4245
MCD,8/20/2019,9,232,8,20,2019,22.2855,21.473,22.621,22.333,-0.0475,2314,19.71
MCD,8/20/2019,10,232,8,20,2019,22.333,21.6645,22.429,22.333,0,2315,19.9955
MCD,8/20/2019,11,232,8,20,2019,22.2375,21.76,22.381,22.333,-0.0955,2316,19.3295
MCD,8/20/2019,12,232,8,20,2019,22.333,21.5685,22.477,22.333,0,2317,19.52
MCD,8/20/2019,13,232,8,20,2019,22.429,21.6165,22.669,22.429,0,2318,19.758
MCD,8/20/2019,14,232,8,20,2019,22.621,21.76,22.812,22.477,0.144,2319,19.282
MCD,8/20/2019,15,232,8,20,2019,22.7645,21.8555,23.148,22.525,0.2395,2320,19.187
MCD,8/20/2019,16,232,8,20,2019,23.292,21.76,23.244,22.525,0.767,2321,19.853
MCD,8/20/2019,17,232,8,20,2019,23.484,21.664,23.196,22.573,0.911,2322,19.2345
MCD,8/20/2019,18,232,8,20,2019,23.436,21.6645,23.196,22.429,1.007,2323,19.234
MCD,8/20/2019,19,232,8,20,2019,23.484,21.4735,23.196,22.333,1.151,2324,19.4245
MCD,8/20/2019,20,232,8,20,2019,23.388,21.282,23.1,22.381,1.007,2325,18.9965
MCD,8/20/2019,21,232,8,20,2019,23.148,21.282,23.052,22.429,0.719,2326,18.854
MCD,8/20/2019,22,232,8,20,2019,23.052,21.2345,23.004,22.429,0.623,2327,18.9965
MCD,8/20/2019,23,232,8,20,2019,23.004,21.187,22.908,22.333,0.671,2328,19.615
MCD,8/21/2019,0,233,8,21,2019,22.908,21.187,22.812,22.2855,0.6225,2329,19.8055
MCD,8/21/2019,1,233,8,21,2019,22.812,21.187,22.669,22.2855,0.5265,2330,18.6635
MCD,8/21/2019,2,233,8,21,2019,22.717,21.187,22.573,22.333,0.384,2331,18.854
MCD,8/21/2019,3,233,8,21,2019,22.621,21.282,22.429,22.333,0.288,2332,19.2345
MCD,8/21/2019,4,233,8,21,2019,22.525,21.282,22.381,22.381,0.144,2333,19.0915
MCD,8/21/2019,5,233,8,21,2019,22.429,21.2345,22.333,22.333,0.096,2334,18.711
MCD,8/21/2019,6,233,8,21,2019,22.2855,21.187,22.238,22.333,-0.0475,2335,18.711
MCD,8/21/2019,7,233,8,21,2019,22.2855,21.2345,22.238,22.238,0.0475,2336,19.044
MCD,8/21/2019,8,233,8,21,2019,22.19,21.282,22.333,22.238,-0.048,2337,19.044
MCD,8/21/2019,9,233,8,21,2019,22.142,21.282,22.525,22.238,-0.096,2338,19.282
MCD,8/21/2019,10,233,8,21,2019,22.2855,21.378,22.9085,22.238,0.0475,2339,19.567
MCD,8/21/2019,11,233,8,21,2019,22.477,21.473,23.004,22.238,0.239,2340,19.234
MCD,8/21/2019,12,233,8,21,2019,22.621,21.76,23.004,22.238,0.383,2341,19.5195
MCD,8/21/2019,13,233,8,21,2019,22.7645,21.903,23.244,22.238,0.5265,2342,19.0915
MCD,8/21/2019,14,233,8,21,2019,22.908,22.094,23.4845,22.238,0.67,2343,19.0915
MCD,8/21/2019,15,233,8,21,2019,22.86,22.238,23.388,22.2855,0.5745,2344,19.2345
MCD,8/21/2019,16,233,8,21,2019,22.956,22.238,23.34,22.238,0.718,2345,19.3295
MCD,8/21/2019,17,233,8,21,2019,23.244,22.2855,23.196,22.429,0.815,2346,19.5195
MCD,8/21/2019,18,233,8,21,2019,23.388,22.238,22.908,22.429,0.959,2347,19.4245
MCD,8/21/2019,19,233,8,21,2019,23.244,22.238,22.7645,22.429,0.815,2348,19.472
MCD,8/21/2019,20,233,8,21,2019,23.004,22.238,22.717,22.525,0.479,2349,18.7585
MCD,8/21/2019,21,233,8,21,2019,22.669,22.19,22.669,22.525,0.144,2350,18.711
MCD,8/21/2019,22,233,8,21,2019,22.573,22.094,22.573,22.525,0.048,2351,19.0915
MCD,8/21/2019,23,233,8,21,2019,22.573,22.046,22.477,22.477,0.096,2352,19.0915
MCD,8/22/2019,0,234,8,22,2019,22.477,21.951,22.429,22.429,0.048,2353,19.187
MCD,8/22/2019,1,234,8,22,2019,22.333,21.855,22.333,22.381,-0.048,2354,19.282
MCD,8/22/2019,2,234,8,22,2019,22.333,21.76,22.238,22.2855,0.0475,2355,19.1395
MCD,8/22/2019,3,234,8,22,2019,22.2855,21.712,22.238,22.238,0.0475,2356,18.9485
MCD,8/22/2019,4,234,8,22,2019,22.238,21.664,22.142,22.238,0,2357,19.282
MCD,8/22/2019,5,234,8,22,2019,22.142,21.6165,22.094,22.142,0,2358,18.901
MCD,8/22/2019,6,234,8,22,2019,22.046,21.473,22.046,22.142,-0.096,2359,19.282
MCD,8/22/2019,7,234,8,22,2019,21.9985,21.4255,22.046,22.046,-0.0475,2360,19.1395
MCD,8/22/2019,8,234,8,22,2019,21.951,21.378,22.046,22.046,-0.095,2361,19.4245
MCD,8/22/2019,9,234,8,22,2019,21.855,21.378,22.046,22.046,-0.191,2362,19.472
MCD,8/22/2019,10,234,8,22,2019,21.903,21.2345,22.142,22.046,-0.143,2363,19.4245
MCD,8/22/2019,11,234,8,22,2019,22.046,21.282,22.4295,22.046,0,2364,19.472
MCD,8/22/2019,12,234,8,22,2019,22.142,21.282,22.429,22.046,0.096,2365,19.377
MCD,8/22/2019,13,234,8,22,2019,22.142,21.187,22.477,22.046,0.096,2366,19.4245
MCD,8/22/2019,14,234,8,22,2019,22.046,21.0915,22.333,22.046,0,2367,19.472
MCD,8/22/2019,15,234,8,22,2019,22.094,21.0435,22.333,22.142,-0.048,2368,19.6145
MCD,8/22/2019,16,234,8,22,2019,22.094,20.996,22.238,22.094,0,2369,19.71
MCD,8/22/2019,17,234,8,22,2019,22.046,21.0435,22.238,21.9985,0.0475,2370,19.6145
MCD,8/22/2019,18,234,8,22,2019,21.951,20.901,22.142,22.046,-0.095,2371,19.1395
MCD,8/22/2019,19,234,8,22,2019,22.046,20.996,21.9985,22.046,0,2372,19.282
MCD,8/22/2019,20,234,8,22,2019,21.9985,20.996,21.903,21.951,0.0475,2373,19.282
MCD,8/22/2019,21,234,8,22,2019,21.855,20.9485,21.855,21.903,-0.048,2374,18.9965
MCD,8/22/2019,22,234,8,22,2019,21.855,20.901,21.855,21.855,0,2375,18.806
MCD,8/22/2019,23,234,8,22,2019,21.8075,20.9485,21.76,21.855,-0.0475,2376,18.9965
MCD,8/23/2019,0,235,8,23,2019,21.76,20.996,21.712,21.76,0,2377,19.3295
MCD,8/23/2019,1,235,8,23,2019,21.664,20.9485,21.664,21.76,-0.096,2378,19.139
MCD,8/23/2019,2,235,8,23,2019,21.521,20.853,21.6165,21.664,-0.143,2379,18.806
MCD,8/23/2019,3,235,8,23,2019,21.378,20.7575,21.569,21.6165,-0.2385,2380,18.9485
MCD,8/23/2019,4,235,8,23,2019,21.33,20.6625,21.473,21.569,-0.239,2381,19.1395
MCD,8/23/2019,5,235,8,23,2019,21.282,20.4715,21.473,21.473,-0.191,2382,19.044
MCD,8/23/2019,6,235,8,23,2019,21.139,20.2815,21.378,21.473,-0.334,2383,19.139
MCD,8/23/2019,7,235,8,23,2019,21.187,20.186,21.378,21.378,-0.191,2384,18.806
MCD,8/23/2019,8,235,8,23,2019,21.187,20.186,21.521,21.378,-0.191,2385,19.2345
MCD,8/23/2019,9,235,8,23,2019,21.139,20.138,21.9985,21.378,-0.239,2386,19.4245
MCD,8/23/2019,10,235,8,23,2019,21.282,20.043,21.9985,21.33,-0.048,2387,19.8055
MCD,8/23/2019,11,235,8,23,2019,21.378,20.138,22.238,21.282,0.096,2388,19.9005
MCD,8/23/2019,12,235,8,23,2019,21.4735,20.138,22.3335,21.33,0.1435,2389,20.234
MCD,8/23/2019,13,235,8,23,2019,21.712,20.0905,22.8125,21.4255,0.2865,2390,19.4245
MCD,8/23/2019,14,235,8,23,2019,21.9505,20.138,23.484,21.378,0.5725,2391,19.71
MCD,8/23/2019,15,235,8,23,2019,22.094,20.186,23.3885,21.4255,0.6685,2392,19.853
MCD,8/23/2019,16,235,8,23,2019,22.19,20.138,23.292,21.521,0.669,2393,19.805
MCD,8/23/2019,17,235,8,23,2019,22.2855,20.138,23.5805,21.473,0.8125,2394,19.4725
MCD,8/23/2019,18,235,8,23,2019,22.525,20.138,23.5325,21.473,1.052,2395,19.6625
MCD,8/23/2019,19,235,8,23,2019,22.621,20.138,23.196,21.4255,1.1955,2396,19.567
MCD,8/23/2019,20,235,8,23,2019,22.381,20.138,22.956,21.4255,0.9555,2397,19.234
MCD,8/23/2019,21,235,8,23,2019,22.19,20.138,22.7645,21.4255,0.7645,2398,19.805
MCD,8/23/2019,22,235,8,23,2019,22.046,20.138,22.573,21.473,0.573,2399,19.4245
MCD,8/23/2019,23,235,8,23,2019,21.903,20.138,22.381,21.569,0.334,2400,19.6145
MCD,8/24/2019,0,236,8,24,2019,21.8075,20.138,22.19,21.521,0.2865,2401,19.7575
MCD,8/24/2019,1,236,8,24,2019,21.664,20.138,21.9985,21.473,0.191,2402,19.3295
MCD,8/24/2019,2,236,8,24,2019,21.569,20.138,21.855,21.473,0.096,2403,19.377
MCD,8/24/2019,3,236,8,24,2019,21.473,20.138,21.76,21.473,0,2404,19.377
MCD,8/24/2019,4,236,8,24,2019,21.378,20.138,21.6165,21.473,-0.095,2405,19.71
MCD,8/24/2019,5,236,8,24,2019,21.2825,20.138,21.521,21.4255,-0.143,2406,19.758
MCD,8/24/2019,6,236,8,24,2019,21.091,20.138,21.4255,21.473,-0.382,2407,19.758
